PUBCHEM_COMPOUND_ID_TYPE,PUBCHEM_TOTAL_CHARGE,PUBCHEM_SUBSTANCE_ID,PUBCHEM_SUBSTANCE_VERSION,PUBCHEM_EXT_DATASOURCE_NAME,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_SUBSTANCE_SYNONYM,PUBCHEM_XREF_EXT_ID,PUBCHEM_EXT_DATASOURCE_URL,PUBCHEM_EXT_SUBSTANCE_URL,PUBCHEM_CID_ASSOCIATIONS,PUBCHEM_COORDINATE_TYPE,ID,ROMol,PUBCHEM_SUBSTANCE_COMMENT,PUBCHEM_BONDANNOTATIONS,similarity
0,0,354350266,1,Specs,AP-518/43275687,"1-cyclopentyl-1-phenyl-4-(1-piperidinyl)-2-butyn-1-ol
AP-518/43275687",AP-518/43275687,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-518/43275687,10447359  1,"1
3",354350266,<rdkit.Chem.rdchem.Mol object at 0x0000020A238262D0>,Salt: HCl,,0.3333333333333333
0,0,354350250,1,Specs,AO-854/43479178,"2-(3-chlorophenyl)-N-isopentylacetamide
AO-854/43479178",AO-854/43479178,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-854/43479178,95211228  1,"1
3",354350250,<rdkit.Chem.rdchem.Mol object at 0x0000020A23826CE0>,,,0.3333333333333333
0,0,354350245,1,Specs,AO-854/43467490,"AO-854/43467490
N-isopentyl-2-phenylpropanamide",AO-854/43467490,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-854/43467490,132282037  1,"1
3",354350245,<rdkit.Chem.rdchem.Mol object at 0x0000020A23826FF0>,,,0.3333333333333333
0,0,354350243,1,Specs,AO-854/43467478,"AO-854/43467478
N-(2-chlorobenzyl)-2-phenylpropanamide",AO-854/43467478,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-854/43467478,132282036  1,"1
3",354350243,<rdkit.Chem.rdchem.Mol object at 0x0000020A238270D0>,,,0.3333333333333333
0,0,354350189,1,Specs,AO-365/43506226,"3-[1-(methylsulfonyl)-3-piperidinyl]-6-(1-phenoxypropyl)[1,2,4]triazolo[3,4-b][1,3,4]thiadiazole
AO-365/43506226",AO-365/43506226,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43506226,132281995  1,"1
3",354350189,<rdkit.Chem.rdchem.Mol object at 0x0000020A2482CBA0>,,,0.3333333333333333
0,0,354350169,1,Specs,AO-365/43505964,"3-[1-(methylsulfonyl)-4-piperidinyl]-6-(2-thienyl)[1,2,4]triazolo[3,4-b][1,3,4]thiadiazole
AO-365/43505964",AO-365/43505964,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43505964,132281975  1,"1
3",354350169,<rdkit.Chem.rdchem.Mol object at 0x0000020A2482D460>,,,0.3333333333333333
0,0,354350109,1,Specs,AN-652/42191127,"AN-652/42191127
N-(2-hydroxypropyl)-3-phenylpropanamide",AN-652/42191127,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-652/42191127,43390997  1,"1
3",354350109,<rdkit.Chem.rdchem.Mol object at 0x0000020A2482F1B0>,,,0.3333333333333333
0,0,342615080,1,Specs,AQ-390/40847774,"4-{[(4-methoxyphenyl)sulfonyl]oxy}benzoic acid
AQ-390/40847774",AQ-390/40847774,http://www.specs.net,http://www.specs.net/enter.php?specsid=AQ-390/40847774,45464552  1,"1
3",342615080,<rdkit.Chem.rdchem.Mol object at 0x0000020A248E6A40>,,,0.3333333333333333
0,0,342614973,1,Specs,AP-970/43507199,"5-bromo-N-{4-[4-(2-fluorobenzoyl)-1-piperazinyl]phenyl}nicotinamide
AP-970/43507199",AP-970/43507199,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-970/43507199,2985259  1,"1
3",342614973,<rdkit.Chem.rdchem.Mol object at 0x0000020A24927840>,,,0.3333333333333333
0,0,342614941,1,Specs,AP-970/43507137,"4-fluoro-N-[4-(1-hydroxyethyl)phenyl]benzamide
AP-970/43507137",AP-970/43507137,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-970/43507137,43416653  1,"1
3",342614941,<rdkit.Chem.rdchem.Mol object at 0x0000020A24958F20>,,,0.3333333333333333
0,0,342614922,1,Specs,AP-970/43507094,"AP-970/43507094
N-(4-propoxyphenyl)thiourea",AP-970/43507094,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-970/43507094,13699064  1,"1
3",342614922,<rdkit.Chem.rdchem.Mol object at 0x0000020A24959B60>,,,0.3333333333333333
0,0,342614862,1,Specs,AP-970/43482669,"5-(3,4-dichlorophenyl)-2-furamide
AP-970/43482669",AP-970/43482669,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-970/43482669,12339306  1,"1
3",342614862,<rdkit.Chem.rdchem.Mol object at 0x0000020A2495BE60>,,,0.3333333333333333
0,0,342614844,1,Specs,AP-970/40178070,"AP-970/40178070
N-benzoyl-N'-(2,5-dichlorophenyl)thiourea",AP-970/40178070,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-970/40178070,881405  1,"1
3",342614844,<rdkit.Chem.rdchem.Mol object at 0x0000020A2498CAC0>,,,0.3333333333333333
0,0,342614828,1,Specs,AP-263/43505386,"4-chloro-3-methoxy-N-(1-phenylethyl)benzenesulfonamide
AP-263/43505386",AP-263/43505386,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43505386,20105724  1,"1
3",342614828,<rdkit.Chem.rdchem.Mol object at 0x0000020A2498D4D0>,,,0.3333333333333333
0,0,342614775,1,Specs,AP-263/43505295,"AP-263/43505295
N-(2-methoxyethyl)-3-methyl-4-propoxybenzenesulfonamide",AP-263/43505295,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43505295,50876751  1,"1
3",342614775,<rdkit.Chem.rdchem.Mol object at 0x0000020A2498F300>,,,0.3333333333333333
0,0,342614737,1,Specs,AP-263/43505245,"4-bromo-3-ethoxy-N-(2-hydroxypropyl)benzenesulfonamide
AP-263/43505245",AP-263/43505245,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43505245,50876554  1,"1
3",342614737,<rdkit.Chem.rdchem.Mol object at 0x0000020A249C8B30>,,,0.3333333333333333
0,0,342614685,1,Specs,AP-263/43505186,"4-chloro-3-propoxy-N-(3-pyridinylmethyl)benzenesulfonamide
AP-263/43505186",AP-263/43505186,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43505186,6473506  1,"1
3",342614685,<rdkit.Chem.rdchem.Mol object at 0x0000020A249CA8F0>,,,0.3333333333333333
0,0,342614587,1,Specs,AP-263/43302585,"2-{[4-(1,3-benzodioxol-5-ylmethyl)-1-piperazinyl]sulfonyl}-4-methylphenyl ethyl ether
AP-263/43302585",AP-263/43302585,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43302585,6491448  1,"1
3",342614587,<rdkit.Chem.rdchem.Mol object at 0x0000020A259D2490>,,,0.3333333333333333
0,0,342614586,1,Specs,AP-263/43302584,"4-{[4-(1,3-benzodioxol-5-ylmethyl)-1-piperazinyl]sulfonyl}-2-methylphenyl ethyl ether
AP-263/43302584",AP-263/43302584,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43302584,2987815  1,"1
3",342614586,<rdkit.Chem.rdchem.Mol object at 0x0000020A259D2500>,,,0.3333333333333333
0,0,342614576,1,Specs,AP-263/43302496,"5-ethoxy-2,4-dimethyl-N-(2-thienylmethyl)benzenesulfonamide
AP-263/43302496",AP-263/43302496,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43302496,16444398  1,"1
3",342614576,<rdkit.Chem.rdchem.Mol object at 0x0000020A259D2960>,,,0.3333333333333333
0,0,342614474,1,Specs,AP-263/40778179,"1-[(4-chloro-3-methoxyphenyl)sulfonyl]azepane
AP-263/40778179",AP-263/40778179,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/40778179,566595  1,"1
3",342614474,<rdkit.Chem.rdchem.Mol object at 0x0000020A25A123B0>,,,0.3333333333333333
0,0,342614438,1,Specs,AO-799/43505420,"2-({5-acetyl-3-cyano-6-methyl-4-[(E)-2-phenylethenyl]-2-pyridinyl}sulfanyl)-N-phenylacetamide
AO-799/43505420",AO-799/43505420,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-799/43505420,129909840  1,"1
3",342614438,<rdkit.Chem.rdchem.Mol object at 0x0000020A25A13610>,,,0.3333333333333333
0,0,16993346,6,Specs,AG-219/37149042,"3-[(4-benzhydryl-1-piperazinyl)carbonyl]-5-(1,3-benzodioxol-5-yl)-7-(trifluoromethyl)pyrazolo[1,5-a]pyrimidine
AG-219/37149042",AG-219/37149042,http://www.specs.net,http://www.specs.net/enter.php?specsid=AG-219/37149042,1046613  1,"1
3",16993346,<rdkit.Chem.rdchem.Mol object at 0x0000020A1F143840>,,,0.32967032967032966
0,0,383535273,1,Specs,AO-022/43514430,"N-(6-chloro-3-pyridinyl)-2-(5,11-dioxo-6a,11-dihydroisoindolo[2,1-a]quinazolin-6(5H)-yl)acetamide
AO-022/43514430",AO-022/43514430,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43514430,127254321  1,"1
3",383535273,<rdkit.Chem.rdchem.Mol object at 0x0000020A2149BB50>,,,0.32941176470588235
0,0,124353593,3,Specs,AO-022/43391582,"pentyl 2-amino-1-(3-fluorophenyl)-1H-pyrrolo[2,3-b]quinoxaline-3-carboxylate
AO-022/43391582",AO-022/43391582,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43391582,3816277  1,"1
3",124353593,<rdkit.Chem.rdchem.Mol object at 0x0000020A1F07DB60>,,,0.3291139240506329
0,0,439942018,1,Specs,AP-263/43532134,"1-[(3,4-dichloro-2-methoxyphenyl)sulfonyl]-4-(2-ethoxyphenyl)piperazine
AP-263/43532134",AP-263/43532134,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43532134,139016071  1,"1
3",439942018,<rdkit.Chem.rdchem.Mol object at 0x0000020A201FFC30>,,,0.3291139240506329
0,0,383535101,1,Specs,AO-022/43514138,"3-(3,4-dimethoxyphenyl)-N-(2,3,4,9-tetrahydro-1H-carbazol-1-yl)-1H-pyrazole-4-carboxamide
AO-022/43514138",AO-022/43514138,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43514138,121240639  1,"1
3",383535101,<rdkit.Chem.rdchem.Mol object at 0x0000020A21530900>,,,0.3291139240506329
0,0,375569063,1,Specs,AP-263/41417700,"1-[(5-bromo-2-ethoxyphenyl)sulfonyl]-4-(2-methoxyphenyl)piperazine
AP-263/41417700",AP-263/41417700,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/41417700,1184069  1,"1
3",375569063,<rdkit.Chem.rdchem.Mol object at 0x0000020A23723920>,,,0.3291139240506329
0,0,348356386,1,Specs,AO-854/41845148,"AO-854/41845148
ethyl 1-[2-(2,4-dichlorophenoxy)propanoyl]-4-piperidinecarboxylate",AO-854/41845148,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-854/41845148,4616585  1,"1
3",348356386,<rdkit.Chem.rdchem.Mol object at 0x0000020A248B7C30>,,,0.3291139240506329
0,0,383534865,3,Specs,AO-022/43513738,"N-{[3-(4-fluorophenyl)-5-methyl-1H-pyrazol-4-yl]acetyl}phenylalanine
AO-022/43513738",AO-022/43513738,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43513738,110204339  1,"1
3",383534865,<rdkit.Chem.rdchem.Mol object at 0x0000020A1F07C270>,,8  12  5,0.32894736842105265
0,0,383534969,1,Specs,AO-022/43513913,"2-chloro-N-(2,3,4,9-tetrahydro-1H-carbazol-1-yl)-5-(4H-1,2,4-triazol-4-yl)benzamide
AO-022/43513913",AO-022/43513913,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43513913,121240462  1,"1
3",383534969,<rdkit.Chem.rdchem.Mol object at 0x0000020A2157C2E0>,,,0.32894736842105265
0,0,383534917,1,Specs,AO-022/43513826,"N-(4-methyl-2-oxo-1,2-dihydro-7-quinolinyl)-3-(4-oxo-3,4-dihydro-2-quinazolinyl)propanamide
AO-022/43513826",AO-022/43513826,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43513826,136867012  1,"1
3",383534917,<rdkit.Chem.rdchem.Mol object at 0x0000020A2157DA10>,,,0.32894736842105265
0,0,383534589,1,Specs,AO-022/43513258,"2-(1H-benzimidazol-2-yl)-N-[2-(4-methoxyphenyl)ethyl]-1-pyrrolidinecarboxamide
AO-022/43513258",AO-022/43513258,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43513258,121542669  1,"1
3",383534589,<rdkit.Chem.rdchem.Mol object at 0x0000020A225E6500>,,6  19  6,0.32894736842105265
0,0,377715609,1,Specs,AO-081/13877041,"2-{3,4-dimethoxy[(4-methylphenyl)sulfonyl]anilino}-N-(2-furylmethyl)acetamide
AO-081/13877041",AO-081/13877041,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-081/13877041,1129552  1,"1
3",377715609,<rdkit.Chem.rdchem.Mol object at 0x0000020A237215B0>,,,0.32894736842105265
0,0,375569059,1,Specs,AP-263/41028084,"2-{4-[(4-bromo-2-methylphenyl)sulfonyl]-1-piperazinyl}phenyl methyl ether
AP-263/41028084",AP-263/41028084,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/41028084,2920856  1,"1
3",375569059,<rdkit.Chem.rdchem.Mol object at 0x0000020A23723B50>,,,0.32894736842105265
0,0,375569056,1,Specs,AP-263/40918021,"2-{4-[(4-iodo-2-methylphenyl)sulfonyl]-1-piperazinyl}phenyl methyl ether
AP-263/40918021",AP-263/40918021,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/40918021,16318496  1,"1
3",375569056,<rdkit.Chem.rdchem.Mol object at 0x0000020A23723CA0>,,,0.32894736842105265
0,0,363681651,1,Specs,AP-263/43302647,"1-[(2,5-dimethoxy-4-methylphenyl)sulfonyl]-3,5-dimethylpiperidine
AP-263/43302647",AP-263/43302647,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43302647,16444323  1,"1
3",363681651,<rdkit.Chem.rdchem.Mol object at 0x0000020A237E8AC0>,,,0.32894736842105265
0,0,342614834,1,Specs,AP-906/42173347,"1-[(5-fluoro-2-methoxyphenyl)sulfonyl]-4-phenylpiperazine
AP-906/42173347",AP-906/42173347,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-906/42173347,1085531  1,"1
3",342614834,<rdkit.Chem.rdchem.Mol object at 0x0000020A2498D0E0>,,,0.32894736842105265
0,0,342614435,1,Specs,AO-799/43505415,"AO-799/43505415
ethyl 5-cyano-2-methyl-4-[(E)-2-phenylethenyl]-6-thioxo-1,6-dihydro-3-pyridinecarboxylate",AO-799/43505415,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-799/43505415,129909837  1,"1
3",342614435,<rdkit.Chem.rdchem.Mol object at 0x0000020A25A13760>,,,0.32894736842105265
0,0,402425367,1,Specs,AP-970/40846528,"N-[5-(5,7-dichloro-1,3-benzoxazol-2-yl)-2-methylphenyl]acetamide
AP-970/40846528",AP-970/40846528,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-970/40846528,875608  1,"1
3",402425367,<rdkit.Chem.rdchem.Mol object at 0x0000020A20369460>,,,0.3287671232876712
0,0,383535451,1,Specs,AO-022/43514791,"3-(1H-pyrrol-1-yl)-3-(3-thienyl)-N-[2-(4-thiomorpholinylsulfonyl)ethyl]propanamide
AO-022/43514791",AO-022/43514791,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43514791,128963425  1,"1
3",383535451,<rdkit.Chem.rdchem.Mol object at 0x0000020A2144AB20>,,,0.3287671232876712
0,0,383535351,1,Specs,AO-022/43514619,"N-[(1,1-dioxidotetrahydro-3-thienyl)methyl]-1-oxo-1H-isothiochromene-3-carboxamide
AO-022/43514619",AO-022/43514619,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43514619,132285389  1,"1
3",383535351,<rdkit.Chem.rdchem.Mol object at 0x0000020A21499930>,,,0.3287671232876712
0,0,383535012,1,Specs,AO-022/43513985,"N-(7-methoxy-3-quinolinyl)-3-(1H-pyrrol-1-yl)propanamide
AO-022/43513985",AO-022/43513985,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43513985,125431445  1,"1
3",383535012,<rdkit.Chem.rdchem.Mol object at 0x0000020A21532F10>,,,0.3287671232876712
0,0,383534704,1,Specs,AO-022/43513458,"N-[5-(4-methoxybenzyl)-1H-1,2,4-triazol-3-yl]-2-(4-methoxyphenyl)-4-methyl-1,3-thiazole-5-carboxamide
AO-022/43513458",AO-022/43513458,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43513458,91822345  1,"1
3",383534704,<rdkit.Chem.rdchem.Mol object at 0x0000020A2259F450>,,,0.3287671232876712
0,0,383534041,1,Specs,AN-829/13537039,"7-(3,4-dimethoxyphenyl)-2-methyl-6a,7-dihydro-6H-chromeno[3,4-c][1,5]benzothiazepine
AN-829/13537039",AN-829/13537039,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-829/13537039,56689950  1,"1
3",383534041,<rdkit.Chem.rdchem.Mol object at 0x0000020A236DD7E0>,,,0.3287671232876712
0,0,406166445,1,Specs,AP-263/43522646,"4,6-dimethoxy-N~1~,N~3~-di(3-pyridinyl)-1,3-benzenedisulfonamide
AP-263/43522646",AP-263/43522646,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43522646,136576360  1,"1
3",406166445,<rdkit.Chem.rdchem.Mol object at 0x0000020A202B5850>,,,0.32857142857142857
0,0,383534797,1,Specs,AO-022/43513616,"methyl 2-{[(2,5-dimethyl-1H-pyrrol-1-yl)acetyl]amino}-5-isopropyl-1,3-thiazole-4-carboxylate
AO-022/43513616",AO-022/43513616,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43513616,110204150  1,"1
3",383534797,<rdkit.Chem.rdchem.Mol object at 0x0000020A2259CA50>,,,0.32857142857142857
0,0,383534608,1,Specs,AO-022/43513297,"1-(4-fluorophenyl)-4-[3-(1H-pyrrol-1-yl)-3-(3-thienyl)propanoyl]piperazine
AO-022/43513297",AO-022/43513297,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43513297,121239629  1,"1
3",383534608,<rdkit.Chem.rdchem.Mol object at 0x0000020A225E5D90>,,,0.32857142857142857
0,0,383534601,1,Specs,AO-022/43513283,"4-(methylsulfanyl)-2-(1H-pyrrol-1-yl)-N-[4-(2-thienyl)-1,3-thiazol-2-yl]butanamide
AO-022/43513283",AO-022/43513283,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43513283,121542718  1,"1
3",383534601,<rdkit.Chem.rdchem.Mol object at 0x0000020A225E6110>,,10  20  5,0.32857142857142857
0,0,383534078,1,Specs,AO-022/43512389,"N-[1H-benzimidazol-2-yl(phenyl)methyl]-2-[1-(2-methoxyethyl)-1H-indol-3-yl]acetamide
AO-022/43512389",AO-022/43512389,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43512389,110205083  1,"1
3",383534078,<rdkit.Chem.rdchem.Mol object at 0x0000020A236DC510>,,9  16  5,0.32857142857142857
0,0,342614956,1,Specs,AP-970/43507166,"2-(3,5-dimethyl-1H-pyrazol-1-yl)-4,6-dimethyl-1,3-benzothiazole
AP-970/43507166",AP-970/43507166,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-970/43507166,86207827  1,"1
3",342614956,<rdkit.Chem.rdchem.Mol object at 0x0000020A24958580>,,,0.32857142857142857
0,0,342614902,1,Specs,AP-970/43507038,"5-[4-methoxy-2-({[(2-methylbenzoyl)amino]carbothioyl}amino)phenyl]-2-furoic acid
AP-970/43507038",AP-970/43507038,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-970/43507038,91688375  1,"1
3",342614902,<rdkit.Chem.rdchem.Mol object at 0x0000020A2495A6C0>,,,0.32857142857142857
0,0,124751333,3,Specs,AO-022/43392577,"4-methoxy-N-[3-(pentylamino)-2-quinoxalinyl]benzenesulfonamide
AO-022/43392577",AO-022/43392577,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43392577,1604019  1,"1
3",124751333,<rdkit.Chem.rdchem.Mol object at 0x0000020A1F07D9A0>,,,0.3283582089552239
0,0,402425501,1,Specs,AU-059/43521524,"2-[3,4-bis(4-methoxyphenyl)isoxazol-5-yl]ethanehydroxamic acid
AU-059/43521524",AU-059/43521524,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-059/43521524,49875488  1,"1
3",402425501,<rdkit.Chem.rdchem.Mol object at 0x0000020A203303C0>,,,0.3283582089552239
0,0,402425415,1,Specs,AP-970/43519389,"1H-benzimidazol-2-ylmethyl 4-chloro-3-methylphenyl ether
AP-970/43519389",AP-970/43519389,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-970/43519389,23613787  1,"1
3",402425415,<rdkit.Chem.rdchem.Mol object at 0x0000020A203330D0>,,,0.3283582089552239
0,0,402425411,1,Specs,AP-970/43519381,"3-bromo-5-ethoxy-4-[(3-fluorobenzyl)oxy]benzoic acid
AP-970/43519381",AP-970/43519381,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-970/43519381,8707007  1,"1
3",402425411,<rdkit.Chem.rdchem.Mol object at 0x0000020A203333E0>,,,0.3283582089552239
0,0,402425410,1,Specs,AP-970/43519380,"3-{3-methoxy-4-[(3-methylbenzyl)oxy]phenyl}acrylamide
AP-970/43519380",AP-970/43519380,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-970/43519380,135638432  1,"1
3",402425410,<rdkit.Chem.rdchem.Mol object at 0x0000020A203334C0>,,,0.3283582089552239
0,0,383535522,1,Specs,AO-365/43511394,"6-(1-phenoxyethyl)-3-{[(2-phenylethyl)sulfanyl]methyl}[1,2,4]triazolo[3,4-b][1,3,4]thiadiazole
AO-365/43511394",AO-365/43511394,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43511394,138106421  1,"1
3",383535522,<rdkit.Chem.rdchem.Mol object at 0x0000020A21448B30>,,,0.3283582089552239
0,0,383535325,1,Specs,AO-022/43514548,"N-(2,3-dioxo-1,2,3,4-tetrahydro-6-quinoxalinyl)-5-methoxy-4-oxo-1,4-dihydro-2-pyridinecarboxamide
AO-022/43514548",AO-022/43514548,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43514548,127254903  1,"1
3",383535325,<rdkit.Chem.rdchem.Mol object at 0x0000020A2149A420>,,,0.3283582089552239
0,0,375569091,1,Specs,AP-263/43412677,"2-(4-chlorophenyl)-1-methyl-2-oxoethyl 2,3-dimethyl-4-quinolinecarboxylate
AP-263/43412677",AP-263/43412677,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43412677,16645448  1,"1
3",375569091,<rdkit.Chem.rdchem.Mol object at 0x0000020A237228F0>,,,0.3283582089552239
0,0,354350261,1,Specs,AP-518/42286366,"1-cyclopentyl-4-(4-morpholinyl)-1-phenyl-2-butyn-1-ol
AP-518/42286366",AP-518/42286366,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-518/42286366,2916224  1,"1
3",354350261,<rdkit.Chem.rdchem.Mol object at 0x0000020A23826650>,Salt: HCl,,0.3283582089552239
0,0,342614620,1,Specs,AP-263/43412441,"1-[(4-bromo-3-propoxyphenyl)sulfonyl]-4-methylpiperidine
AP-263/43412441",AP-263/43412441,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-263/43412441,35203051  1,"1
3",342614620,<rdkit.Chem.rdchem.Mol object at 0x0000020A259D0DD0>,,,0.3283582089552239
0,0,383535093,3,Specs,AO-022/43514126,"N-[2-(4-methoxyphenyl)ethyl]-3-phenyl[1,2,4]triazolo[4,3-b]pyridazin-6-amine
AO-022/43514126",AO-022/43514126,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43514126,124435754  1,"1
3",383535093,<rdkit.Chem.rdchem.Mol object at 0x0000020A1F0F8900>,,,0.328125
0,0,442882363,1,Specs,AH-357/03531019,"4-methyl-2-oxo-2H-chromen-7-yl hexopyranosiduronic acid
AH-357/03531019",AH-357/03531019,http://www.specs.net,http://www.specs.net/enter.php?specsid=AH-357/03531019,3683393  1,"1
3",442882363,<rdkit.Chem.rdchem.Mol object at 0x0000020A201FE0A0>,,,0.328125
0,0,383535755,1,Specs,AU-059/43519045,"ethyl 4-(methylsulfanyl)-10-oxo-7,10-dihydropyrido[2,3-h]quinazoline-9-carboxylate
AU-059/43519045",AU-059/43519045,http://www.specs.net,http://www.specs.net/enter.php?specsid=AU-059/43519045,50896397  1,"1
3",383535755,<rdkit.Chem.rdchem.Mol object at 0x0000020A213BA1F0>,,,0.328125
0,0,383534314,1,Specs,AO-022/43512762,"2-(2,5-dimethyl-1H-pyrrol-1-yl)-N-(2-methoxy-3-pyridinyl)acetamide
AO-022/43512762",AO-022/43512762,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43512762,110204770  1,"1
3",383534314,<rdkit.Chem.rdchem.Mol object at 0x0000020A2364DF50>,,,0.328125
0,0,383534214,1,Specs,AO-022/43512593,"N-[5-(methoxymethyl)-1,3,4-thiadiazol-2-yl]-4-methyl-2-(1H-pyrrol-1-yl)pentanamide
AO-022/43512593",AO-022/43512593,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43512593,110205612  1,"1
3",383534214,<rdkit.Chem.rdchem.Mol object at 0x0000020A23694AC0>,,9  13  5,0.328125
0,0,355203966,1,Specs,AN-584/43510758,"1-(4-methoxybenzyl)chromeno[3,4-d]imidazol-4(1H)-one
AN-584/43510758",AN-584/43510758,http://www.specs.net,http://www.specs.net/enter.php?specsid=AN-584/43510758,132472290  1,"1
3",355203966,<rdkit.Chem.rdchem.Mol object at 0x0000020A23824430>,,,0.328125
0,0,163628815,3,Specs,AS-871/41286890,"1-[(3-chloro-4-fluorophenyl)sulfonyl]piperidine
AS-871/41286890",AS-871/41286890,http://www.specs.net,http://www.specs.net/enter.php?specsid=AS-871/41286890,697829  1,"1
3",163628815,<rdkit.Chem.rdchem.Mol object at 0x0000020A1F0F9000>,,,0.32786885245901637
0,0,406166480,1,Specs,AQ-086/43522731,"1-[2-(ethylsulfanyl)-1H-benzimidazol-1-yl]-2-propanol
AQ-086/43522731",AQ-086/43522731,http://www.specs.net,http://www.specs.net/enter.php?specsid=AQ-086/43522731,22504199  1,"1
3",406166480,<rdkit.Chem.rdchem.Mol object at 0x0000020A202B44A0>,,,0.32786885245901637
0,0,402425432,1,Specs,AP-970/43519431,"N-[2-(4-ethylphenyl)-7-methyl-1,3-benzoxazol-5-yl]acetamide
AP-970/43519431",AP-970/43519431,http://www.specs.net,http://www.specs.net/enter.php?specsid=AP-970/43519431,129893248  1,"1
3",402425432,<rdkit.Chem.rdchem.Mol object at 0x0000020A20332490>,,,0.32786885245901637
0,0,383535626,1,Specs,AO-365/43515789,"6-benzyl-3-[(ethylsulfanyl)methyl][1,2,4]triazolo[3,4-b][1,3,4]thiadiazole
AO-365/43515789",AO-365/43515789,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-365/43515789,138106466  1,"1
3",383535626,<rdkit.Chem.rdchem.Mol object at 0x0000020A213FDD20>,,,0.32786885245901637
0,0,383534876,1,Specs,AO-022/43513759,"N-[1-(1-methyl-1H-benzimidazol-2-yl)-2-phenylethyl]isonicotinamide
AO-022/43513759",AO-022/43513759,http://www.specs.net,http://www.specs.net/enter.php?specsid=AO-022/43513759,110204364  1,"1
3",383534876,<rdkit.Chem.rdchem.Mol object at 0x0000020A2157EA40>,,4  9  5,0.32786885245901637
